scenario,cluster_count,cluster_size,sample_size,epsilon,replicate,method,effect,truth,estimate,error,fit_success,iterations,gradient_norm,coefficient_norm
complex,200,8,1600,1,4,design_ht,spillover_control,0.110137319,0.07331031627,-0.03682700277,True,0,0,0
complex,200,8,1600,1,4,design_ht,spillover_treated,0.1731328632,0.2136927623,0.04055989912,True,0,0,0
complex,200,8,1600,1,4,doi_nonprivate_generic,direct_low,0.09860674353,0.09698654689,-0.001620196639,True,83,0.003109722924,4.592790862
complex,200,8,1600,1,4,doi_nonprivate_generic,direct_high,0.1616022877,0.1566868403,-0.004915447402,True,83,0.003109722924,4.592790862
complex,200,8,1600,1,4,doi_nonprivate_generic,spillover_control,0.110137319,0.1175180596,0.007380740526,True,83,0.003109722924,4.592790862
complex,200,8,1600,1,4,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1772183529,0.004085489763,True,83,0.003109722924,4.592790862
complex,200,8,1600,1,4,doi_private_generic,direct_low,0.09860674353,0.02294599715,-0.07566074638,True,74,0.0007082445765,5.306467115
complex,200,8,1600,1,4,doi_private_generic,direct_high,0.1616022877,0.06115347011,-0.1004488176,True,74,0.0007082445765,5.306467115
complex,200,8,1600,1,4,doi_private_generic,spillover_control,0.110137319,0.1501256216,0.03998830255,True,74,0.0007082445765,5.306467115
complex,200,8,1600,1,4,doi_private_generic,spillover_treated,0.1731328632,0.1883330945,0.01520023136,True,74,0.0007082445765,5.306467115
complex,200,8,1600,1,4,doi_private_no_interference,direct_low,0.09860674353,0.1524537725,0.05384702893,True,10,6.039793515e-07,1.315993482
complex,200,8,1600,1,4,doi_private_no_interference,direct_high,0.1616022877,0.1524537725,-0.009148515209,True,10,6.039793515e-07,1.315993482
complex,200,8,1600,1,4,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,6.039793515e-07,1.315993482
complex,200,8,1600,1,4,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,6.039793515e-07,1.315993482
complex,200,8,1600,2,4,design_ht,direct_low,0.09860674353,0.06789367611,-0.03071306742,True,0,0,0
complex,200,8,1600,2,4,design_ht,direct_high,0.1616022877,0.1935589697,0.03195668206,True,0,0,0
complex,200,8,1600,2,4,design_ht,spillover_control,0.110137319,0.1052301462,-0.004907172856,True,0,0,0
complex,200,8,1600,2,4,design_ht,spillover_treated,0.1731328632,0.2308954398,0.05776257663,True,0,0,0
complex,200,8,1600,2,4,doi_nonprivate_generic,direct_low,0.09860674353,0.09698654689,-0.001620196639,True,83,0.003109722924,4.592790862
complex,200,8,1600,2,4,doi_nonprivate_generic,direct_high,0.1616022877,0.1566868403,-0.004915447402,True,83,0.003109722924,4.592790862
complex,200,8,1600,2,4,doi_nonprivate_generic,spillover_control,0.110137319,0.1175180596,0.007380740526,True,83,0.003109722924,4.592790862
complex,200,8,1600,2,4,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1772183529,0.004085489763,True,83,0.003109722924,4.592790862
complex,200,8,1600,2,4,doi_private_generic,direct_low,0.09860674353,0.08471773802,-0.01388900551,True,69,0.006705078639,2.978998826
complex,200,8,1600,2,4,doi_private_generic,direct_high,0.1616022877,0.1004838561,-0.06111843157,True,69,0.006705078639,2.978998826
complex,200,8,1600,2,4,doi_private_generic,spillover_control,0.110137319,0.160002049,0.04986472995,True,69,0.006705078639,2.978998826
complex,200,8,1600,2,4,doi_private_generic,spillover_treated,0.1731328632,0.1757681671,0.002635303889,True,69,0.006705078639,2.978998826
complex,200,8,1600,2,4,doi_private_no_interference,direct_low,0.09860674353,0.199670575,0.1010638315,True,11,1.294641149e-06,1.419942375
complex,200,8,1600,2,4,doi_private_no_interference,direct_high,0.1616022877,0.199670575,0.03806828733,True,11,1.294641149e-06,1.419942375
complex,200,8,1600,2,4,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,11,1.294641149e-06,1.419942375
complex,200,8,1600,2,4,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,11,1.294641149e-06,1.419942375
complex,200,8,1600,0.5,5,design_ht,direct_low,0.09860674353,0.1313731971,0.03276645357,True,0,0,0
complex,200,8,1600,0.5,5,design_ht,direct_high,0.1616022877,0.2056438378,0.04404155012,True,0,0,0
complex,200,8,1600,0.5,5,design_ht,spillover_control,0.110137319,0.145701507,0.03556418798,True,0,0,0
complex,200,8,1600,0.5,5,design_ht,spillover_treated,0.1731328632,0.2199721477,0.04683928454,True,0,0,0
complex,200,8,1600,0.5,5,doi_nonprivate_generic,direct_low,0.09860674353,0.0994378984,0.0008311548676,True,88,0.003613318426,4.606275892
complex,200,8,1600,0.5,5,doi_nonprivate_generic,direct_high,0.1616022877,0.1593200201,-0.002282267606,True,88,0.003613318426,4.606275892
complex,200,8,1600,0.5,5,doi_nonprivate_generic,spillover_control,0.110137319,0.1130089077,0.002871588685,True,88,0.003613318426,4.606275892
complex,200,8,1600,0.5,5,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1728910294,-0.0002418337885,True,88,0.003613318426,4.606275892
complex,200,8,1600,0.5,5,doi_private_generic,direct_low,0.09860674353,0.0570616949,-0.04154504863,True,53,0.0004445350776,6.05792378
complex,200,8,1600,0.5,5,doi_private_generic,direct_high,0.1616022877,0.3217127676,0.16011048,True,53,0.0004445350776,6.05792378
complex,200,8,1600,0.5,5,doi_private_generic,spillover_control,0.110137319,-0.08887751684,-0.1990148359,True,53,0.0004445350776,6.05792378
complex,200,8,1600,0.5,5,doi_private_generic,spillover_treated,0.1731328632,0.1757735559,0.002640692699,True,53,0.0004445350776,6.05792378
complex,200,8,1600,0.5,5,doi_private_no_interference,direct_low,0.09860674353,0.2121240285,0.113517285,True,8,3.96232381e-05,1.768549843
complex,200,8,1600,0.5,5,doi_private_no_interference,direct_high,0.1616022877,0.2121240285,0.05052174087,True,8,3.96232381e-05,1.768549843
complex,200,8,1600,0.5,5,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,8,3.96232381e-05,1.768549843
complex,200,8,1600,0.5,5,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,8,3.96232381e-05,1.768549843
complex,200,8,1600,1,5,design_ht,direct_low,0.09860674353,-0.05637899348,-0.154985737,True,0,0,0
complex,200,8,1600,1,5,design_ht,direct_high,0.1616022877,0.06953215487,-0.0920701328,True,0,0,0
complex,200,8,1600,1,5,design_ht,spillover_control,0.110137319,0.27195312,0.1618158009,True,0,0,0
complex,200,8,1600,1,5,design_ht,spillover_treated,0.1731328632,0.3978642683,0.2247314052,True,0,0,0
complex,200,8,1600,1,5,doi_nonprivate_generic,direct_low,0.09860674353,0.0994378984,0.0008311548676,True,88,0.003613318426,4.606275892
complex,200,8,1600,1,5,doi_nonprivate_generic,direct_high,0.1616022877,0.1593200201,-0.002282267606,True,88,0.003613318426,4.606275892
complex,200,8,1600,1,5,doi_nonprivate_generic,spillover_control,0.110137319,0.1130089077,0.002871588685,True,88,0.003613318426,4.606275892
complex,200,8,1600,1,5,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1728910294,-0.0002418337885,True,88,0.003613318426,4.606275892
complex,200,8,1600,1,5,doi_private_generic,direct_low,0.09860674353,-0.02300071797,-0.1216074615,True,70,0.0018003446,4.659673175
complex,200,8,1600,1,5,doi_private_generic,direct_high,0.1616022877,0.1143358763,-0.04726641139,True,70,0.0018003446,4.659673175
complex,200,8,1600,1,5,doi_private_generic,spillover_control,0.110137319,0.1423970857,0.03225976667,True,70,0.0018003446,4.659673175
complex,200,8,1600,1,5,doi_private_generic,spillover_treated,0.1731328632,0.27973368,0.1066008168,True,70,0.0018003446,4.659673175
complex,200,8,1600,1,5,doi_private_no_interference,direct_low,0.09860674353,0.1587032566,0.06009651305,True,9,3.107917288e-05,1.562410489
complex,200,8,1600,1,5,doi_private_no_interference,direct_high,0.1616022877,0.1587032566,-0.002899031089,True,9,3.107917288e-05,1.562410489
complex,200,8,1600,1,5,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,3.107917288e-05,1.562410489
complex,200,8,1600,1,5,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,3.107917288e-05,1.562410489
complex,200,8,1600,2,5,design_ht,direct_low,0.09860674353,0.1017795585,0.003172814942,True,0,0,0
complex,200,8,1600,2,5,design_ht,direct_high,0.1616022877,0.1808002927,0.01919800504,True,0,0,0
complex,200,8,1600,2,5,design_ht,spillover_control,0.110137319,0.2168336759,0.1066963568,True,0,0,0
complex,200,8,1600,2,5,design_ht,spillover_treated,0.1731328632,0.2958544101,0.1227215469,True,0,0,0
complex,200,8,1600,2,5,doi_nonprivate_generic,direct_low,0.09860674353,0.0994378984,0.0008311548676,True,88,0.003613318426,4.606275892
complex,200,8,1600,2,5,doi_nonprivate_generic,direct_high,0.1616022877,0.1593200201,-0.002282267606,True,88,0.003613318426,4.606275892
complex,200,8,1600,2,5,doi_nonprivate_generic,spillover_control,0.110137319,0.1130089077,0.002871588685,True,88,0.003613318426,4.606275892
complex,200,8,1600,2,5,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1728910294,-0.0002418337885,True,88,0.003613318426,4.606275892
complex,200,8,1600,2,5,doi_private_generic,direct_low,0.09860674353,0.1113286718,0.0127219283,True,70,0.0002991335096,5.352448097
complex,200,8,1600,2,5,doi_private_generic,direct_high,0.1616022877,0.1760937244,0.01449143668,True,70,0.0002991335096,5.352448097
complex,200,8,1600,2,5,doi_private_generic,spillover_control,0.110137319,0.1530772406,0.04293992157,True,70,0.0002991335096,5.352448097
complex,200,8,1600,2,5,doi_private_generic,spillover_treated,0.1731328632,0.2178422931,0.04470942995,True,70,0.0002991335096,5.352448097
complex,200,8,1600,2,5,doi_private_no_interference,direct_low,0.09860674353,0.2493143345,0.150707591,True,10,0.0002259842159,1.857225552
complex,200,8,1600,2,5,doi_private_no_interference,direct_high,0.1616022877,0.2493143345,0.08771204686,True,10,0.0002259842159,1.857225552
complex,200,8,1600,2,5,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,0.0002259842159,1.857225552
complex,200,8,1600,2,5,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,0.0002259842159,1.857225552
complex,200,8,1600,0.5,6,design_ht,direct_low,0.09860674353,-0.07616702107,-0.1747737646,True,0,0,0
complex,200,8,1600,0.5,6,design_ht,direct_high,0.1616022877,-0.1236222957,-0.2852245833,True,0,0,0
complex,200,8,1600,0.5,6,design_ht,spillover_control,0.110137319,0.1006354012,-0.00950191781,True,0,0,0
complex,200,8,1600,0.5,6,design_ht,spillover_treated,0.1731328632,0.05318012665,-0.1199527365,True,0,0,0
complex,200,8,1600,0.5,6,doi_nonprivate_generic,direct_low,0.09860674353,0.09661891458,-0.001987828956,True,77,0.005885186646,4.602945213
complex,200,8,1600,0.5,6,doi_nonprivate_generic,direct_high,0.1616022877,0.1577289732,-0.003873314435,True,77,0.005885186646,4.602945213
complex,200,8,1600,0.5,6,doi_nonprivate_generic,spillover_control,0.110137319,0.1151435712,0.005006252192,True,77,0.005885186646,4.602945213
complex,200,8,1600,0.5,6,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1762536299,0.003120766712,True,77,0.005885186646,4.602945213
complex,200,8,1600,0.5,6,doi_private_generic,direct_low,0.09860674353,-0.09616461108,-0.1947713546,True,45,0.0005406032107,4.064693746
complex,200,8,1600,0.5,6,doi_private_generic,direct_high,0.1616022877,-0.2810165963,-0.442618884,True,45,0.0005406032107,4.064693746
complex,200,8,1600,0.5,6,doi_private_generic,spillover_control,0.110137319,0.3742432626,0.2641059435,True,45,0.0005406032107,4.064693746
complex,200,8,1600,0.5,6,doi_private_generic,spillover_treated,0.1731328632,0.1893912773,0.01625841415,True,45,0.0005406032107,4.064693746
complex,200,8,1600,0.5,6,doi_private_no_interference,direct_low,0.09860674353,0.0003182255283,-0.098288518,True,7,3.963563131e-05,2.4086935
complex,200,8,1600,0.5,6,doi_private_no_interference,direct_high,0.1616022877,0.0003182255283,-0.1612840621,True,7,3.963563131e-05,2.4086935
complex,200,8,1600,0.5,6,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,7,3.963563131e-05,2.4086935
complex,200,8,1600,0.5,6,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,7,3.963563131e-05,2.4086935
complex,200,8,1600,1,6,design_ht,direct_low,0.09860674353,0.1469276832,0.04832093971,True,0,0,0
complex,200,8,1600,1,6,design_ht,direct_high,0.1616022877,0.05995185116,-0.1016504365,True,0,0,0
complex,200,8,1600,1,6,design_ht,spillover_control,0.110137319,0.142163873,0.03202655396,True,0,0,0
complex,200,8,1600,1,6,design_ht,spillover_treated,0.1731328632,0.05518804092,-0.1179448223,True,0,0,0
complex,200,8,1600,1,6,doi_nonprivate_generic,direct_low,0.09860674353,0.09661891458,-0.001987828956,True,77,0.005885186646,4.602945213
complex,200,8,1600,1,6,doi_nonprivate_generic,direct_high,0.1616022877,0.1577289732,-0.003873314435,True,77,0.005885186646,4.602945213
complex,200,8,1600,1,6,doi_nonprivate_generic,spillover_control,0.110137319,0.1151435712,0.005006252192,True,77,0.005885186646,4.602945213
complex,200,8,1600,1,6,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1762536299,0.003120766712,True,77,0.005885186646,4.602945213
complex,200,8,1600,1,6,doi_private_generic,direct_low,0.09860674353,0.1697152291,0.07110848553,True,57,0.0002200064167,3.177085662
complex,200,8,1600,1,6,doi_private_generic,direct_high,0.1616022877,0.07228468579,-0.08931760189,True,57,0.0002200064167,3.177085662
complex,200,8,1600,1,6,doi_private_generic,spillover_control,0.110137319,0.1961497455,0.08601242644,True,57,0.0002200064167,3.177085662
complex,200,8,1600,1,6,doi_private_generic,spillover_treated,0.1731328632,0.0987192022,-0.07441366098,True,57,0.0002200064167,3.177085662
complex,200,8,1600,1,6,doi_private_no_interference,direct_low,0.09860674353,0.2164389983,0.1178322548,True,10,6.301348923e-05,1.434798197
complex,200,8,1600,1,6,doi_private_no_interference,direct_high,0.1616022877,0.2164389983,0.05483671066,True,10,6.301348923e-05,1.434798197
complex,200,8,1600,1,6,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,6.301348923e-05,1.434798197
complex,200,8,1600,1,6,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,6.301348923e-05,1.434798197
complex,200,8,1600,2,6,design_ht,direct_low,0.09860674353,0.05100499954,-0.04760174399,True,0,0,0
complex,200,8,1600,2,6,design_ht,direct_high,0.1616022877,0.1002847052,-0.06131758245,True,0,0,0
complex,200,8,1600,2,6,design_ht,spillover_control,0.110137319,0.1207867634,0.01064944432,True,0,0,0
complex,200,8,1600,2,6,design_ht,spillover_treated,0.1731328632,0.170066469,-0.003066394136,True,0,0,0
complex,200,8,1600,2,6,doi_nonprivate_generic,direct_low,0.09860674353,0.09661891458,-0.001987828956,True,77,0.005885186646,4.602945213
complex,200,8,1600,2,6,doi_nonprivate_generic,direct_high,0.1616022877,0.1577289732,-0.003873314435,True,77,0.005885186646,4.602945213
complex,200,8,1600,2,6,doi_nonprivate_generic,spillover_control,0.110137319,0.1151435712,0.005006252192,True,77,0.005885186646,4.602945213
complex,200,8,1600,2,6,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1762536299,0.003120766712,True,77,0.005885186646,4.602945213
complex,200,8,1600,2,6,doi_private_generic,direct_low,0.09860674353,0.06672000589,-0.03188673764,True,68,0.002162678175,4.941724985
complex,200,8,1600,2,6,doi_private_generic,direct_high,0.1616022877,0.1222966134,-0.03930567429,True,68,0.002162678175,4.941724985
complex,200,8,1600,2,6,doi_private_generic,spillover_control,0.110137319,0.1594997745,0.04936245545,True,68,0.002162678175,4.941724985
complex,200,8,1600,2,6,doi_private_generic,spillover_treated,0.1731328632,0.215076382,0.0419435188,True,68,0.002162678175,4.941724985
complex,200,8,1600,2,6,doi_private_no_interference,direct_low,0.09860674353,0.2080968988,0.1094901553,True,11,8.890127547e-05,1.159343848
complex,200,8,1600,2,6,doi_private_no_interference,direct_high,0.1616022877,0.2080968988,0.04649461116,True,11,8.890127547e-05,1.159343848
complex,200,8,1600,2,6,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,11,8.890127547e-05,1.159343848
complex,200,8,1600,2,6,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,11,8.890127547e-05,1.159343848
complex,200,8,1600,0.5,7,design_ht,direct_low,0.09860674353,0.06587786611,-0.03272887742,True,0,0,0
complex,200,8,1600,0.5,7,design_ht,direct_high,0.1616022877,0.4338174925,0.2722152049,True,0,0,0
complex,200,8,1600,0.5,7,design_ht,spillover_control,0.110137319,-0.1705588942,-0.2806962132,True,0,0,0
complex,200,8,1600,0.5,7,design_ht,spillover_treated,0.1731328632,0.1973807322,0.02424786904,True,0,0,0
complex,200,8,1600,0.5,7,doi_nonprivate_generic,direct_low,0.09860674353,0.09778615617,-0.000820587365,True,68,0.004033520899,4.601885594
complex,200,8,1600,0.5,7,doi_nonprivate_generic,direct_high,0.1616022877,0.1570861966,-0.004516091112,True,68,0.004033520899,4.601885594
complex,200,8,1600,0.5,7,doi_nonprivate_generic,spillover_control,0.110137319,0.1153523609,0.00521504183,True,68,0.004033520899,4.601885594
complex,200,8,1600,0.5,7,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1746524013,0.001519538084,True,68,0.004033520899,4.601885594
complex,200,8,1600,0.5,7,doi_private_generic,direct_low,0.09860674353,0.08893449906,-0.009672244469,True,47,0.0003655051597,4.27678242
complex,200,8,1600,0.5,7,doi_private_generic,direct_high,0.1616022877,0.3867218917,0.2251196041,True,47,0.0003655051597,4.27678242
complex,200,8,1600,0.5,7,doi_private_generic,spillover_control,0.110137319,-0.1042784532,-0.2144157722,True,47,0.0003655051597,4.27678242
complex,200,8,1600,0.5,7,doi_private_generic,spillover_treated,0.1731328632,0.1935089395,0.0203760763,True,47,0.0003655051597,4.27678242
complex,200,8,1600,0.5,7,doi_private_no_interference,direct_low,0.09860674353,0.2642818715,0.1656751279,True,11,1.217237579e-06,1.46956894
complex,200,8,1600,0.5,7,doi_private_no_interference,direct_high,0.1616022877,0.2642818715,0.1026795838,True,11,1.217237579e-06,1.46956894
complex,200,8,1600,0.5,7,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,11,1.217237579e-06,1.46956894
complex,200,8,1600,0.5,7,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,11,1.217237579e-06,1.46956894
complex,200,8,1600,1,7,design_ht,direct_low,0.09860674353,0.09828487952,-0.0003218640089,True,0,0,0
complex,200,8,1600,1,7,design_ht,direct_high,0.1616022877,0.1994894553,0.03788716765,True,0,0,0
